measure,label,model,dataset,arch,pvp,nshot,sample,value,time_train,time_test,run,majority
F1,4,roberta-large,yelp,pet,prompt,100,1,0.609706894505755,,,2,0.645961319681456
F1,4,roberta-large,yelp,pet,prompt,100,1,0.70114245273481,,,3,0.645961319681456
F1,4,roberta-large,yelp,pet,prompt,100,1,0.614609870252977,,,4,0.645961319681456
F1,4,roberta-large,yelp,pet,prompt,100,1,0.624247840333631,,,5,0.645961319681456
F1,Overall,roberta-large,yelp,pet,prompt,100,1,0.586171381775895,,,1,0.605324744749017
F1,Overall,roberta-large,yelp,pet,prompt,100,1,0.58281795573115,,,2,0.605324744749017
F1,Overall,roberta-large,yelp,pet,prompt,100,1,0.594828570402838,,,3,0.605324744749017
F1,Overall,roberta-large,yelp,pet,prompt,100,1,0.605301179635375,,,4,0.605324744749017
F1,Overall,roberta-large,yelp,pet,prompt,100,1,0.590988101192002,,,5,0.605324744749017
Precision,0,roberta-large,yelp,pet,prompt,100,1,0.755858096609504,,,1,0.750191907007347
Precision,0,roberta-large,yelp,pet,prompt,100,1,0.727946627131208,,,2,0.750191907007347
Precision,0,roberta-large,yelp,pet,prompt,100,1,0.723208818126148,,,3,0.750191907007347
Precision,0,roberta-large,yelp,pet,prompt,100,1,0.769840383971425,,,4,0.750191907007347
Precision,0,roberta-large,yelp,pet,prompt,100,1,0.730516431924883,,,5,0.750191907007347
Precision,1,roberta-large,yelp,pet,prompt,100,1,0.510671123682181,,,1,0.522841051314143
Precision,1,roberta-large,yelp,pet,prompt,100,1,0.499704229517894,,,2,0.522841051314143
Precision,1,roberta-large,yelp,pet,prompt,100,1,0.491057961646197,,,3,0.522841051314143
Precision,1,roberta-large,yelp,pet,prompt,100,1,0.541645802036388,,,4,0.522841051314143
Precision,1,roberta-large,yelp,pet,prompt,100,1,0.528667355371901,,,5,0.522841051314143
Precision,2,roberta-large,yelp,pet,prompt,100,1,0.553422370617696,,,1,0.598167032399639
Precision,2,roberta-large,yelp,pet,prompt,100,1,0.602006172839506,,,2,0.598167032399639
Precision,2,roberta-large,yelp,pet,prompt,100,1,0.593062347188264,,,3,0.598167032399639
Precision,2,roberta-large,yelp,pet,prompt,100,1,0.601306352459016,,,4,0.598167032399639
Precision,2,roberta-large,yelp,pet,prompt,100,1,0.533583646224447,,,5,0.598167032399639
Precision,3,roberta-large,yelp,pet,prompt,100,1,0.480625099665125,,,1,0.495771339075959
Precision,3,roberta-large,yelp,pet,prompt,100,1,0.47514417110738,,,2,0.495771339075959
Precision,3,roberta-large,yelp,pet,prompt,100,1,0.517632874510198,,,3,0.495771339075959
Precision,3,roberta-large,yelp,pet,prompt,100,1,0.480378513776788,,,4,0.495771339075959
Precision,3,roberta-large,yelp,pet,prompt,100,1,0.473845163367133,,,5,0.495771339075959
Precision,4,roberta-large,yelp,pet,prompt,100,1,0.704014939309057,,,1,0.749076517150396
Precision,4,roberta-large,yelp,pet,prompt,100,1,0.749635249489349,,,2,0.749076517150396
Precision,4,roberta-large,yelp,pet,prompt,100,1,0.708955223880597,,,3,0.749076517150396
Precision,4,roberta-large,yelp,pet,prompt,100,1,0.754034016572176,,,4,0.749076517150396
Precision,4,roberta-large,yelp,pet,prompt,100,1,0.772144436256448,,,5,0.749076517150396
Recall,0,roberta-large,yelp,pet,prompt,100,1,0.5774,,,1,0.6841
Recall,0,roberta-large,yelp,pet,prompt,100,1,0.6874,,,2,0.6841
Recall,0,roberta-large,yelp,pet,prompt,100,1,0.7086,,,3,0.6841
Recall,0,roberta-large,yelp,pet,prompt,100,1,0.6897,,,4,0.6841
Recall,0,roberta-large,yelp,pet,prompt,100,1,0.7002,,,5,0.6841
Recall,1,roberta-large,yelp,pet,prompt,100,1,0.5958,,,1,0.6684
Recall,1,roberta-large,yelp,pet,prompt,100,1,0.6758,,,2,0.6684
Recall,1,roberta-large,yelp,pet,prompt,100,1,0.6837,,,3,0.6684
Recall,1,roberta-large,yelp,pet,prompt,100,1,0.649,,,4,0.6684
Recall,1,roberta-large,yelp,pet,prompt,100,1,0.6141,,,5,0.6684
Recall,2,roberta-large,yelp,pet,prompt,100,1,0.5304,,,1,0.4634
Recall,2,roberta-large,yelp,pet,prompt,100,1,0.3901,,,2,0.4634
Recall,2,roberta-large,yelp,pet,prompt,100,1,0.3881,,,3,0.4634
Recall,2,roberta-large,yelp,pet,prompt,100,1,0.4695,,,4,0.4634
Recall,2,roberta-large,yelp,pet,prompt,100,1,0.5116,,,5,0.4634
Recall,3,roberta-large,yelp,pet,prompt,100,1,0.6028,,,1,0.6331
Recall,3,roberta-large,yelp,pet,prompt,100,1,0.6509,,,2,0.6331
Recall,3,roberta-large,yelp,pet,prompt,100,1,0.5152,,,3,0.6331
Recall,3,roberta-large,yelp,pet,prompt,100,1,0.6904,,,4,0.6331
Recall,3,roberta-large,yelp,pet,prompt,100,1,0.5888,,,5,0.6331
Recall,4,roberta-large,yelp,pet,prompt,100,1,0.6032,,,1,0.5678
Recall,4,roberta-large,yelp,pet,prompt,100,1,0.5138,,,2,0.5678
Recall,4,roberta-large,yelp,pet,prompt,100,1,0.6935,,,3,0.5678
Recall,4,roberta-large,yelp,pet,prompt,100,1,0.5187,,,4,0.5678
Recall,4,roberta-large,yelp,pet,prompt,100,1,0.5239,,,5,0.5678
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,2,0.5719,,,1,0.59412
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,2,0.5858,,,2,0.59412
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,2,0.6085,,,3,0.59412
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,2,0.57746,,,4,0.59412
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,2,0.5815,,,5,0.59412
F1,0,roberta-large,yelp,pet,prompt,100,2,0.636307276108888,,,1,0.660855602706732
F1,0,roberta-large,yelp,pet,prompt,100,2,0.636431397282266,,,2,0.660855602706732
F1,0,roberta-large,yelp,pet,prompt,100,2,0.733580296355627,,,3,0.660855602706732
F1,0,roberta-large,yelp,pet,prompt,100,2,0.641653722069543,,,4,0.660855602706732
F1,0,roberta-large,yelp,pet,prompt,100,2,0.616935741177972,,,5,0.660855602706732
F1,1,roberta-large,yelp,pet,prompt,100,2,0.52520865269971,,,1,0.548259840448847
F1,1,roberta-large,yelp,pet,prompt,100,2,0.562106562435713,,,2,0.548259840448847
F1,1,roberta-large,yelp,pet,prompt,100,2,0.519121740026801,,,3,0.548259840448847
F1,1,roberta-large,yelp,pet,prompt,100,2,0.528740753943499,,,4,0.548259840448847
F1,1,roberta-large,yelp,pet,prompt,100,2,0.549179284896297,,,5,0.548259840448847
F1,2,roberta-large,yelp,pet,prompt,100,2,0.473162160630278,,,1,0.523259650280435
F1,2,roberta-large,yelp,pet,prompt,100,2,0.512038057666647,,,2,0.523259650280435
F1,2,roberta-large,yelp,pet,prompt,100,2,0.52763925729443,,,3,0.523259650280435
F1,2,roberta-large,yelp,pet,prompt,100,2,0.532627316617349,,,4,0.523259650280435
F1,2,roberta-large,yelp,pet,prompt,100,2,0.492103353981807,,,5,0.523259650280435
F1,3,roberta-large,yelp,pet,prompt,100,2,0.563882118324839,,,1,0.570892186661899
F1,3,roberta-large,yelp,pet,prompt,100,2,0.559534022666727,,,2,0.570892186661899
F1,3,roberta-large,yelp,pet,prompt,100,2,0.563917666925289,,,3,0.570892186661899
F1,3,roberta-large,yelp,pet,prompt,100,2,0.555834103003914,,,4,0.570892186661899
F1,3,roberta-large,yelp,pet,prompt,100,2,0.563321437897119,,,5,0.570892186661899
F1,4,roberta-large,yelp,pet,prompt,100,2,0.672986803124158,,,1,0.682230328295988
F1,4,roberta-large,yelp,pet,prompt,100,2,0.667726550079491,,,2,0.682230328295988
F1,4,roberta-large,yelp,pet,prompt,100,2,0.695936760485374,,,3,0.682230328295988
F1,4,roberta-large,yelp,pet,prompt,100,2,0.65047821466525,,,4,0.682230328295988
F1,4,roberta-large,yelp,pet,prompt,100,2,0.693628808864266,,,5,0.682230328295988
F1,Overall,roberta-large,yelp,pet,prompt,100,2,0.574309402177575,,,1,0.59709952167878
F1,Overall,roberta-large,yelp,pet,prompt,100,2,0.587567318026169,,,2,0.59709952167878
F1,Overall,roberta-large,yelp,pet,prompt,100,2,0.608039144217504,,,3,0.59709952167878
F1,Overall,roberta-large,yelp,pet,prompt,100,2,0.581866822059911,,,4,0.59709952167878
F1,Overall,roberta-large,yelp,pet,prompt,100,2,0.583033725363492,,,5,0.59709952167878
Precision,0,roberta-large,yelp,pet,prompt,100,2,0.729045589564768,,,1,0.774670610379134
Precision,0,roberta-large,yelp,pet,prompt,100,2,0.745867490928639,,,2,0.774670610379134
Precision,0,roberta-large,yelp,pet,prompt,100,2,0.734462710505213,,,3,0.774670610379134
Precision,0,roberta-large,yelp,pet,prompt,100,2,0.796972395369546,,,4,0.774670610379134
Precision,0,roberta-large,yelp,pet,prompt,100,2,0.852406982895433,,,5,0.774670610379134
Precision,1,roberta-large,yelp,pet,prompt,100,2,0.457356867398398,,,1,0.488059934446699
Precision,1,roberta-large,yelp,pet,prompt,100,2,0.477525340789934,,,2,0.488059934446699
Precision,1,roberta-large,yelp,pet,prompt,100,2,0.535630716868751,,,3,0.488059934446699
Precision,1,roberta-large,yelp,pet,prompt,100,2,0.476852596045652,,,4,0.488059934446699
Precision,1,roberta-large,yelp,pet,prompt,100,2,0.476835825292775,,,5,0.488059934446699
Precision,2,roberta-large,yelp,pet,prompt,100,2,0.546120633259192,,,1,0.581236257024188
Precision,2,roberta-large,yelp,pet,prompt,100,2,0.609783059278707,,,2,0.581236257024188
Precision,2,roberta-large,yelp,pet,prompt,100,2,0.561920903954802,,,3,0.581236257024188
Precision,2,roberta-large,yelp,pet,prompt,100,2,0.553816258231674,,,4,0.581236257024188
Precision,2,roberta-large,yelp,pet,prompt,100,2,0.556762217451698,,,5,0.581236257024188
Precision,3,roberta-large,yelp,pet,prompt,100,2,0.506327099084759,,,1,0.516165535079211
Precision,3,roberta-large,yelp,pet,prompt,100,2,0.51008479459949,,,2,0.516165535079211
Precision,3,roberta-large,yelp,pet,prompt,100,2,0.518680211569138,,,3,0.516165535079211
Precision,3,roberta-large,yelp,pet,prompt,100,2,0.496113684541101,,,4,0.516165535079211
Precision,3,roberta-large,yelp,pet,prompt,100,2,0.498690090923101,,,5,0.516165535079211
Precision,4,roberta-large,yelp,pet,prompt,100,2,0.729363689433742,,,1,0.712295973884657
Precision,4,roberta-large,yelp,pet,prompt,100,2,0.710259301014656,,,2,0.712295973884657
Precision,4,roberta-large,yelp,pet,prompt,100,2,0.700841699624785,,,3,0.712295973884657
Precision,4,roberta-large,yelp,pet,prompt,100,2,0.693990929705215,,,4,0.712295973884657
Precision,4,roberta-large,yelp,pet,prompt,100,2,0.698731608320649,,,5,0.712295973884657
Recall,0,roberta-large,yelp,pet,prompt,100,2,0.5645,,,1,0.5762
Recall,0,roberta-large,yelp,pet,prompt,100,2,0.555,,,2,0.5762
Recall,0,roberta-large,yelp,pet,prompt,100,2,0.7327,,,3,0.5762
Recall,0,roberta-large,yelp,pet,prompt,100,2,0.537,,,4,0.5762
Recall,0,roberta-large,yelp,pet,prompt,100,2,0.4834,,,5,0.5762
Recall,1,roberta-large,yelp,pet,prompt,100,2,0.6167,,,1,0.6254
Recall,1,roberta-large,yelp,pet,prompt,100,2,0.6831,,,2,0.6254
Recall,1,roberta-large,yelp,pet,prompt,100,2,0.5036,,,3,0.6254
Recall,1,roberta-large,yelp,pet,prompt,100,2,0.5933,,,4,0.6254
Recall,1,roberta-large,yelp,pet,prompt,100,2,0.6474,,,5,0.6254
Recall,2,roberta-large,yelp,pet,prompt,100,2,0.4174,,,1,0.4758
Recall,2,roberta-large,yelp,pet,prompt,100,2,0.4413,,,2,0.4758
Recall,2,roberta-large,yelp,pet,prompt,100,2,0.4973,,,3,0.4758
Recall,2,roberta-large,yelp,pet,prompt,100,2,0.513,,,4,0.4758
Recall,2,roberta-large,yelp,pet,prompt,100,2,0.4409,,,5,0.4758
Recall,3,roberta-large,yelp,pet,prompt,100,2,0.6362,,,1,0.6386
Recall,3,roberta-large,yelp,pet,prompt,100,2,0.6196,,,2,0.6386
Recall,3,roberta-large,yelp,pet,prompt,100,2,0.6178,,,3,0.6386
Recall,3,roberta-large,yelp,pet,prompt,100,2,0.6319,,,4,0.6386
Recall,3,roberta-large,yelp,pet,prompt,100,2,0.6472,,,5,0.6386
Recall,4,roberta-large,yelp,pet,prompt,100,2,0.6247,,,1,0.6546
Recall,4,roberta-large,yelp,pet,prompt,100,2,0.63,,,2,0.6546
Recall,4,roberta-large,yelp,pet,prompt,100,2,0.6911,,,3,0.6546
Recall,4,roberta-large,yelp,pet,prompt,100,2,0.6121,,,4,0.6546
Recall,4,roberta-large,yelp,pet,prompt,100,2,0.6886,,,5,0.6546
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,3,0.58992,,,1,0.6047
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,3,0.60454,,,2,0.6047
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,3,0.57236,,,3,0.6047
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,3,0.59888,,,4,0.6047
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,3,0.5794,,,5,0.6047
F1,0,roberta-large,yelp,pet,prompt,100,3,0.644953978541474,,,1,0.685277850934949
F1,0,roberta-large,yelp,pet,prompt,100,3,0.71104142430833,,,2,0.685277850934949
F1,0,roberta-large,yelp,pet,prompt,100,3,0.62409088496045,,,3,0.685277850934949
F1,0,roberta-large,yelp,pet,prompt,100,3,0.692000638671563,,,4,0.685277850934949
F1,0,roberta-large,yelp,pet,prompt,100,3,0.653314917127072,,,5,0.685277850934949
F1,1,roberta-large,yelp,pet,prompt,100,3,0.569383211838142,,,1,0.574429303011891
F1,1,roberta-large,yelp,pet,prompt,100,3,0.544519230769231,,,2,0.574429303011891
F1,1,roberta-large,yelp,pet,prompt,100,3,0.543532285918874,,,3,0.574429303011891
F1,1,roberta-large,yelp,pet,prompt,100,3,0.568830273252306,,,4,0.574429303011891
F1,1,roberta-large,yelp,pet,prompt,100,3,0.553503346606795,,,5,0.574429303011891
F1,2,roberta-large,yelp,pet,prompt,100,3,0.512841045587142,,,1,0.51226922178079
F1,2,roberta-large,yelp,pet,prompt,100,3,0.500803906389567,,,2,0.51226922178079
F1,2,roberta-large,yelp,pet,prompt,100,3,0.507715070809554,,,3,0.51226922178079
F1,2,roberta-large,yelp,pet,prompt,100,3,0.505570796707911,,,4,0.51226922178079
F1,2,roberta-large,yelp,pet,prompt,100,3,0.47389361571892,,,5,0.51226922178079
F1,3,roberta-large,yelp,pet,prompt,100,3,0.560114877507506,,,1,0.565583087065242
F1,3,roberta-large,yelp,pet,prompt,100,3,0.566414315209911,,,2,0.565583087065242
F1,3,roberta-large,yelp,pet,prompt,100,3,0.481896270522997,,,3,0.565583087065242
F1,3,roberta-large,yelp,pet,prompt,100,3,0.554273164805383,,,4,0.565583087065242
F1,3,roberta-large,yelp,pet,prompt,100,3,0.560157790927022,,,5,0.565583087065242
F1,4,roberta-large,yelp,pet,prompt,100,3,0.671630351472681,,,1,0.690064680309617
F1,4,roberta-large,yelp,pet,prompt,100,3,0.695894367650093,,,2,0.690064680309617
F1,4,roberta-large,yelp,pet,prompt,100,3,0.701551929964186,,,3,0.690064680309617
F1,4,roberta-large,yelp,pet,prompt,100,3,0.682562543340268,,,4,0.690064680309617
F1,4,roberta-large,yelp,pet,prompt,100,3,0.654468454772505,,,5,0.690064680309617
F1,Overall,roberta-large,yelp,pet,prompt,100,3,0.591784692989389,,,1,0.605524828620498
F1,Overall,roberta-large,yelp,pet,prompt,100,3,0.603734648865426,,,2,0.605524828620498
F1,Overall,roberta-large,yelp,pet,prompt,100,3,0.571757288435212,,,3,0.605524828620498
F1,Overall,roberta-large,yelp,pet,prompt,100,3,0.600647483355486,,,4,0.605524828620498
F1,Overall,roberta-large,yelp,pet,prompt,100,3,0.579067625030463,,,5,0.605524828620498
Precision,0,roberta-large,yelp,pet,prompt,100,3,0.708168879320655,,,1,0.723984418475237
Precision,0,roberta-large,yelp,pet,prompt,100,3,0.719373656739331,,,2,0.723984418475237
Precision,0,roberta-large,yelp,pet,prompt,100,3,0.665157859001924,,,3,0.723984418475237
Precision,0,roberta-large,yelp,pet,prompt,100,3,0.739674593241552,,,4,0.723984418475237
Precision,0,roberta-large,yelp,pet,prompt,100,3,0.696849501359928,,,5,0.723984418475237
Precision,1,roberta-large,yelp,pet,prompt,100,3,0.505228910062747,,,1,0.50743750958442
Precision,1,roberta-large,yelp,pet,prompt,100,3,0.524351851851852,,,2,0.50743750958442
Precision,1,roberta-large,yelp,pet,prompt,100,3,0.469543701331781,,,3,0.50743750958442
Precision,1,roberta-large,yelp,pet,prompt,100,3,0.499848507801848,,,4,0.50743750958442
Precision,1,roberta-large,yelp,pet,prompt,100,3,0.480155813611642,,,5,0.50743750958442
Precision,2,roberta-large,yelp,pet,prompt,100,3,0.599091273553388,,,1,0.616076447442383
Precision,2,roberta-large,yelp,pet,prompt,100,3,0.61901957897836,,,2,0.616076447442383
Precision,2,roberta-large,yelp,pet,prompt,100,3,0.538323621694308,,,3,0.616076447442383
Precision,2,roberta-large,yelp,pet,prompt,100,3,0.574354407836153,,,4,0.616076447442383
Precision,2,roberta-large,yelp,pet,prompt,100,3,0.610856872337068,,,5,0.616076447442383
Precision,3,roberta-large,yelp,pet,prompt,100,3,0.495801556120484,,,1,0.518549395581492
Precision,3,roberta-large,yelp,pet,prompt,100,3,0.496980676328502,,,2,0.518549395581492
Precision,3,roberta-large,yelp,pet,prompt,100,3,0.527996187753157,,,3,0.518549395581492
Precision,3,roberta-large,yelp,pet,prompt,100,3,0.520217524778528,,,4,0.518549395581492
Precision,3,roberta-large,yelp,pet,prompt,100,3,0.498634412797503,,,5,0.518549395581492
Precision,4,roberta-large,yelp,pet,prompt,100,3,0.74207597386886,,,1,0.734371473707967
Precision,4,roberta-large,yelp,pet,prompt,100,3,0.718576906689391,,,2,0.734371473707967
Precision,4,roberta-large,yelp,pet,prompt,100,3,0.697941409342835,,,3,0.734371473707967
Precision,4,roberta-large,yelp,pet,prompt,100,3,0.731450783125643,,,4,0.734371473707967
Precision,4,roberta-large,yelp,pet,prompt,100,3,0.715965787598004,,,5,0.734371473707967
Recall,0,roberta-large,yelp,pet,prompt,100,3,0.5921,,,1,0.6505
Recall,0,roberta-large,yelp,pet,prompt,100,3,0.7029,,,2,0.6505
Recall,0,roberta-large,yelp,pet,prompt,100,3,0.5878,,,3,0.6505
Recall,0,roberta-large,yelp,pet,prompt,100,3,0.6501,,,4,0.6505
Recall,0,roberta-large,yelp,pet,prompt,100,3,0.6149,,,5,0.6505
Recall,1,roberta-large,yelp,pet,prompt,100,3,0.6522,,,1,0.6618
Recall,1,roberta-large,yelp,pet,prompt,100,3,0.5663,,,2,0.6618
Recall,1,roberta-large,yelp,pet,prompt,100,3,0.6452,,,3,0.6618
Recall,1,roberta-large,yelp,pet,prompt,100,3,0.6599,,,4,0.6618
Recall,1,roberta-large,yelp,pet,prompt,100,3,0.6533,,,5,0.6618
Recall,2,roberta-large,yelp,pet,prompt,100,3,0.4483,,,1,0.4384
Recall,2,roberta-large,yelp,pet,prompt,100,3,0.4205,,,2,0.4384
Recall,2,roberta-large,yelp,pet,prompt,100,3,0.4804,,,3,0.4384
Recall,2,roberta-large,yelp,pet,prompt,100,3,0.4515,,,4,0.4384
Recall,2,roberta-large,yelp,pet,prompt,100,3,0.3871,,,5,0.4384
Recall,3,roberta-large,yelp,pet,prompt,100,3,0.6436,,,1,0.622
Recall,3,roberta-large,yelp,pet,prompt,100,3,0.6584,,,2,0.622
Recall,3,roberta-large,yelp,pet,prompt,100,3,0.4432,,,3,0.622
Recall,3,roberta-large,yelp,pet,prompt,100,3,0.5931,,,4,0.622
Recall,3,roberta-large,yelp,pet,prompt,100,3,0.639,,,5,0.622
Recall,4,roberta-large,yelp,pet,prompt,100,3,0.6134,,,1,0.6508
Recall,4,roberta-large,yelp,pet,prompt,100,3,0.6746,,,2,0.6508
Recall,4,roberta-large,yelp,pet,prompt,100,3,0.7052,,,3,0.6508
Recall,4,roberta-large,yelp,pet,prompt,100,3,0.6398,,,4,0.6508
Recall,4,roberta-large,yelp,pet,prompt,100,3,0.6027,,,5,0.6508
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,4,0.6087,,,1,0.62302
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,4,0.6095,,,2,0.62302
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,4,0.61164,,,3,0.62302
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,4,0.61364,,,4,0.62302
Accuracy,Overall,roberta-large,yelp,pet,prompt,100,4,0.61776,,,5,0.62302
F1,0,roberta-large,yelp,pet,prompt,100,4,0.721559100031689,,,1,0.726517739816032
F1,0,roberta-large,yelp,pet,prompt,100,4,0.708110155277823,,,2,0.726517739816032
F1,0,roberta-large,yelp,pet,prompt,100,4,0.681961934333851,,,3,0.726517739816032
F1,0,roberta-large,yelp,pet,prompt,100,4,0.736299720697294,,,4,0.726517739816032
F1,0,roberta-large,yelp,pet,prompt,100,4,0.732227488151659,,,5,0.726517739816032
F1,1,roberta-large,yelp,pet,prompt,100,4,0.589999162408912,,,1,0.595759411510169
F1,1,roberta-large,yelp,pet,prompt,100,4,0.595181338327942,,,2,0.595759411510169
F1,1,roberta-large,yelp,pet,prompt,100,4,0.593316700069533,,,3,0.595759411510169
F1,1,roberta-large,yelp,pet,prompt,100,4,0.558460732485593,,,4,0.595759411510169
F1,1,roberta-large,yelp,pet,prompt,100,4,0.586282057227658,,,5,0.595759411510169
F1,2,roberta-large,yelp,pet,prompt,100,4,0.472559069883736,,,1,0.501242499545427
F1,2,roberta-large,yelp,pet,prompt,100,4,0.494525230287932,,,2,0.501242499545427
F1,2,roberta-large,yelp,pet,prompt,100,4,0.506851752980958,,,3,0.501242499545427
F1,2,roberta-large,yelp,pet,prompt,100,4,0.501316790542518,,,4,0.501242499545427
F1,2,roberta-large,yelp,pet,prompt,100,4,0.492826099898791,,,5,0.501242499545427
F1,3,roberta-large,yelp,pet,prompt,100,4,0.55811623246493,,,1,0.557870591608525
F1,3,roberta-large,yelp,pet,prompt,100,4,0.526717940984266,,,2,0.557870591608525
F1,3,roberta-large,yelp,pet,prompt,100,4,0.563416778492434,,,3,0.557870591608525
F1,3,roberta-large,yelp,pet,prompt,100,4,0.523338908316862,,,4,0.557870591608525
F1,3,roberta-large,yelp,pet,prompt,100,4,0.543043866660398,,,5,0.557870591608525
F1,4,roberta-large,yelp,pet,prompt,100,4,0.691795778309244,,,1,0.722504892367906
F1,4,roberta-large,yelp,pet,prompt,100,4,0.712280197403095,,,2,0.722504892367906
F1,4,roberta-large,yelp,pet,prompt,100,4,0.714909607962624,,,3,0.722504892367906
F1,4,roberta-large,yelp,pet,prompt,100,4,0.721602315701013,,,4,0.722504892367906
F1,4,roberta-large,yelp,pet,prompt,100,4,0.720072522544014,,,5,0.722504892367906
F1,Overall,roberta-large,yelp,pet,prompt,100,4,0.606805868619702,,,1,0.620779026969612
F1,Overall,roberta-large,yelp,pet,prompt,100,4,0.607362972456212,,,2,0.620779026969612
F1,Overall,roberta-large,yelp,pet,prompt,100,4,0.61209135476788,,,3,0.620779026969612
F1,Overall,roberta-large,yelp,pet,prompt,100,4,0.608203693548656,,,4,0.620779026969612
F1,Overall,roberta-large,yelp,pet,prompt,100,4,0.614890406896504,,,5,0.620779026969612
Precision,0,roberta-large,yelp,pet,prompt,100,4,0.764607118871726,,,1,0.765761772853186
Precision,0,roberta-large,yelp,pet,prompt,100,4,0.771425203347872,,,2,0.765761772853186
Precision,0,roberta-large,yelp,pet,prompt,100,4,0.802327154647544,,,3,0.765761772853186
Precision,0,roberta-large,yelp,pet,prompt,100,4,0.71010588890953,,,4,0.765761772853186
Precision,0,roberta-large,yelp,pet,prompt,100,4,0.755099872503187,,,5,0.765761772853186
Precision,1,roberta-large,yelp,pet,prompt,100,4,0.507565931690445,,,1,0.52509534706331
Precision,1,roberta-large,yelp,pet,prompt,100,4,0.518158908983101,,,2,0.52509534706331
Precision,1,roberta-large,yelp,pet,prompt,100,4,0.501972454841166,,,3,0.52509534706331
Precision,1,roberta-large,yelp,pet,prompt,100,4,0.533145403291807,,,4,0.52509534706331
Precision,1,roberta-large,yelp,pet,prompt,100,4,0.546657441840353,,,5,0.52509534706331
