measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.537772087067862,,,2,0.595438175270108
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.633196721311475,,,3,0.595438175270108
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.508021390374332,,,4,0.595438175270108
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.68871925360475,,,5,0.595438175270108
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.206896551724138,,,1,0.25
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.252525252525253,,,2,0.25
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.23134328358209,,,3,0.25
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.228758169934641,,,4,0.25
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.263157894736842,,,5,0.25
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.258964143426295,,,1,0.220408163265306
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.205128205128205,,,2,0.220408163265306
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.167420814479638,,,3,0.220408163265306
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.247058823529412,,,4,0.220408163265306
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.1875,,,5,0.220408163265306
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.571428571428571,,,1,0.727272727272727
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.620689655172414,,,2,0.727272727272727
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.519685039370079,,,3,0.727272727272727
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.578125,,,4,0.727272727272727
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.598591549295775,,,5,0.727272727272727
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.758426966292135,,,1,0.661333333333333
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.65015479876161,,,2,0.661333333333333
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.596525096525097,,,3,0.661333333333333
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.655172413793103,,,4,0.661333333333333
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.563106796116505,,,5,0.661333333333333
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.892561983471074,,,1,0.694214876033058
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.619834710743802,,,2,0.694214876033058
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.256198347107438,,,3,0.694214876033058
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.578512396694215,,,4,0.694214876033058
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.12396694214876,,,5,0.694214876033058
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.357142857142857,,,1,0.296703296703297
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.395604395604396,,,2,0.296703296703297
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.203296703296703,,,3,0.296703296703297
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.461538461538462,,,4,0.296703296703297
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.0824175824175824,,,5,0.296703296703297
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.117154811715481,,,1,0.133891213389121
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.0753138075313808,,,2,0.133891213389121
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.276150627615063,,,3,0.133891213389121
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.154811715481172,,,4,0.133891213389121
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.355648535564854,,,5,0.133891213389121
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.294759825327511,,,1,0.541484716157205
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.458515283842795,,,2,0.541484716157205
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.674672489082969,,,3,0.541484716157205
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.414847161572052,,,4,0.541484716157205
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,2,0.88646288209607,,,5,0.541484716157205
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.577,,,1,0.591
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.583,,,2,0.591
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.426,,,3,0.591
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.596,,,4,0.591
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.531,,,5,0.591
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.439217015288444,,,1,0.484120318069559
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.437401686399739,,,2,0.484120318069559
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.393908657347739,,,3,0.484120318069559
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.439907689159758,,,4,0.484120318069559
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.473886342515212,,,5,0.484120318069559
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.256410256410256,,,1,0.387351778656127
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.229885057471264,,,2,0.387351778656127
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.303664921465969,,,3,0.387351778656127
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.329787234042553,,,4,0.387351778656127
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.336633663366337,,,5,0.387351778656127
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.187755102040816,,,1,0.195918367346939
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.175572519083969,,,2,0.195918367346939
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.217054263565892,,,3,0.195918367346939
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.0574162679425837,,,4,0.195918367346939
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.347058823529412,,,5,0.195918367346939
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.61,,,1,0.634429400386847
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.624737945492663,,,2,0.634429400386847
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.504273504273504,,,3,0.634429400386847
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.656063618290258,,,4,0.634429400386847
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.548323471400395,,,5,0.634429400386847
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.702702702702703,,,1,0.718781725888325
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.719411223551058,,,2,0.718781725888325
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.550641940085592,,,3,0.718781725888325
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.716363636363636,,,4,0.718781725888325
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.663529411764706,,,5,0.718781725888325
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.571428571428571,,,1,0.371212121212121
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.377358490566038,,,2,0.371212121212121
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.192477876106195,,,3,0.371212121212121
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.462686567164179,,,4,0.371212121212121
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.28021978021978,,,5,0.371212121212121
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.365079365079365,,,1,0.380952380952381
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.2875,,,2,0.380952380952381
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.368421052631579,,,3,0.380952380952381
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.222222222222222,,,4,0.380952380952381
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.373417721518987,,,5,0.380952380952381
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.506925207756233,,,1,0.589928057553957
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.626050420168067,,,2,0.589928057553957
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.51528384279476,,,3,0.589928057553957
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.625,,,4,0.589928057553957
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.51865671641791,,,5,0.589928057553957
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.648798521256932,,,1,0.671726755218216
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.621621621621622,,,2,0.671726755218216
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.794238683127572,,,3,0.671726755218216
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.613707165109034,,,4,0.671726755218216
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.719387755102041,,,5,0.671726755218216
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.165289256198347,,,1,0.40495867768595
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.165289256198347,,,2,0.40495867768595
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.71900826446281,,,3,0.40495867768595
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.256198347107438,,,4,0.40495867768595
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.421487603305785,,,5,0.40495867768595
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.126373626373626,,,1,0.131868131868132
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.126373626373626,,,2,0.131868131868132
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.153846153846154,,,3,0.131868131868132
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.032967032967033,,,4,0.131868131868132
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.324175824175824,,,5,0.131868131868132
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.765690376569038,,,1,0.686192468619247
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.623430962343096,,,2,0.686192468619247
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.493723849372385,,,3,0.686192468619247
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.690376569037657,,,4,0.686192468619247
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.581589958158996,,,5,0.686192468619247
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.766375545851528,,,1,0.77292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.853711790393013,,,2,0.77292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.421397379912664,,,3,0.77292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.860262008733625,,,4,0.77292576419214
Recall,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,3,0.615720524017467,,,5,0.77292576419214
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.494,,,1,0.54
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.57,,,2,0.54
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.521,,,3,0.54
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.481,,,4,0.54
Accuracy,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.536,,,5,0.54
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.37898250055363,,,1,0.416623676737254
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.38548512079038,,,2,0.416623676737254
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.446282332135762,,,3,0.416623676737254
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.425781336211561,,,4,0.416623676737254
F1,Overall,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.409633805288387,,,5,0.416623676737254
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.242214532871972,,,1,0.22962962962963
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.181818181818182,,,2,0.22962962962963
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.342541436464088,,,3,0.22962962962963
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.250847457627119,,,4,0.22962962962963
F1,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.265560165975104,,,5,0.22962962962963
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.0938967136150235,,,1,0.153153153153153
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.0425531914893617,,,2,0.153153153153153
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.222222222222222,,,3,0.153153153153153
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.301994301994302,,,4,0.153153153153153
F1,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.108108108108108,,,5,0.153153153153153
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.521739130434782,,,1,0.575949367088608
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.58160237388724,,,2,0.575949367088608
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.54989816700611,,,3,0.575949367088608
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.554257095158598,,,4,0.575949367088608
F1,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.582434514637905,,,5,0.575949367088608
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.65807962529274,,,1,0.707762557077626
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.735966735966736,,,2,0.707762557077626
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.670467502850627,,,3,0.707762557077626
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.596026490066225,,,4,0.707762557077626
F1,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.682432432432433,,,5,0.707762557077626
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.208333333333333,,,1,0.208053691275168
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.290909090909091,,,2,0.208053691275168
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.257261410788382,,,3,0.208053691275168
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.21264367816092,,,4,0.208053691275168
Precision,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.266666666666667,,,5,0.208053691275168
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.32258064516129,,,1,0.425
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.666666666666667,,,2,0.425
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.340909090909091,,,3,0.425
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.313609467455621,,,4,0.425
Precision,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.3,,,5,0.425
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.414814814814815,,,1,0.463104325699746
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.450574712643678,,,2,0.463104325699746
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.535714285714286,,,3,0.463104325699746
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.461111111111111,,,4,0.463104325699746
Precision,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.460975609756098,,,5,0.463104325699746
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.70959595959596,,,1,0.741626794258373
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.702380952380952,,,2,0.741626794258373
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.701670644391408,,,3,0.741626794258373
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.757575757575758,,,4,0.741626794258373
Precision,claimfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.704651162790698,,,5,0.741626794258373
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.289256198347107,,,1,0.256198347107438
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.132231404958678,,,2,0.256198347107438
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.512396694214876,,,3,0.256198347107438
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.305785123966942,,,4,0.256198347107438
Recall,argumentagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.264462809917355,,,5,0.256198347107438
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.054945054945055,,,1,0.0934065934065934
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.021978021978022,,,2,0.0934065934065934
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.164835164835165,,,3,0.0934065934065934
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.291208791208791,,,4,0.0934065934065934
Recall,argumentfor,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.0659340659340659,,,5,0.0934065934065934
Recall,claimagainst,xlmroberta-large,ukraine,pet,prompt,stratified,10,4,0.702928870292887,,,1,0.761506276150628
