measure,label,model,dataset,arch,pvp,sampling,nshot,sample,value,time_train,time_test,run,majority
Precision,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.283524904214559,16.4021058082581,51.7311244010925,2,0.246329526916803
Precision,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.18955732122588,16.3324475288391,52.0743591785431,3,0.246329526916803
Precision,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.202614379084967,16.3741452693939,51.9894073009491,4,0.246329526916803
Precision,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.234521575984991,15.7704746723175,25.9131829738617,5,0.246329526916803
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.449275362318841,16.4526138305664,51.8262047767639,1,0.540540540540541
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.358974358974359,16.4021058082581,51.7311244010925,2,0.540540540540541
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,1,16.3324475288391,52.0743591785431,3,0.540540540540541
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.431980906921241,16.3741452693939,51.9894073009491,4,0.540540540540541
Precision,claimagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.494285714285714,15.7704746723175,25.9131829738617,5,0.540540540540541
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.28169014084507,16.4526138305664,51.8262047767639,1,0.555555555555556
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.478102189781022,16.4021058082581,51.7311244010925,2,0.555555555555556
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.389830508474576,16.3324475288391,52.0743591785431,3,0.555555555555556
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.642585551330799,16.3741452693939,51.9894073009491,4,0.555555555555556
Precision,claimfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.402985074626866,15.7704746723175,25.9131829738617,5,0.555555555555556
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.247933884297521,16.4526138305664,51.8262047767639,1,0.132231404958678
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.231404958677686,16.4021058082581,51.7311244010925,2,0.132231404958678
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0,16.3324475288391,52.0743591785431,3,0.132231404958678
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0,16.3741452693939,51.9894073009491,4,0.132231404958678
Recall,argumentagainst,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.0578512396694215,15.7704746723175,25.9131829738617,5,0.132231404958678
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.681318681318681,16.4526138305664,51.8262047767639,1,0.82967032967033
Recall,argumentfor,xlmroberta-large,ukraine,full10,prompt,equal,10,3,0.406593406593407,16.4021058082581,51.7311244010925,2,0.82967032967033
